id,order id,order date,country,city,region,subregion,customer,customer id,industry,segment,product,sales,quantity,discount,profit,purchase_month,profit_margin,rev_per_unit,discount_category
134,AMER-2022-145583,14/10/2022,United States,Aurora,AMER,NAMER,CVS Health,1026,Retail,SMB,Support,20.04,3,0,9.62,2022-10,48,6.68,No Discount (0-0)
135,AMER-2022-145583,14/10/2022,United States,Aurora,AMER,NAMER,CVS Health,1026,Retail,SMB,Support,35.44,1,0,16.66,2022-10,47,35.44,No Discount (0-0)
136,AMER-2022-145583,14/10/2022,United States,Aurora,AMER,NAMER,CVS Health,1026,Retail,SMB,ChatBot Plugin,11.52,4,0,3.46,2022-10,30,2.88,No Discount (0-0)
137,AMER-2022-145583,14/10/2022,United States,Aurora,AMER,NAMER,CVS Health,1026,Retail,SMB,Storage,4.02,2,0,1.97,2022-10,49,2.01,No Discount (0-0)
138,AMER-2022-145583,14/10/2022,United States,Aurora,AMER,NAMER,CVS Health,1026,Retail,SMB,ContactMatcher,76.18,3,0.2,26.66,2022-10,35,25.39,Low Discount (0.1-0.2)
139,AMER-2022-145583,14/10/2022,United States,Aurora,AMER,NAMER,CVS Health,1026,Retail,SMB,Support,65.88,6,0,18.45,2022-10,28,10.98,No Discount (0-0)
140,AMER-2022-145583,14/10/2022,United States,Aurora,AMER,NAMER,CVS Health,1026,Retail,SMB,SaaS Connector Pack,43.12,14,0,20.7,2022-10,48,3.08,No Discount (0-0)
141,EMEA-2022-110366,06/09/2022,France,Paris,EMEA,EU-WEST,General Motors,1041,Manufacturing,Strategic,SaaS Connector Pack,82.8,2,0.2,10.35,2022-09,12.5,41.4,Low Discount (0.1-0.2)
142,AMER-2023-106180,19/09/2023,United States,Los Angeles,AMER,NAMER,State Farm Insurance Cos.,1082,Finance,Strategic,ChatBot Plugin,8.82,3,0,2.38,2023-09,27,2.94,No Discount (0-0)
143,AMER-2023-106180,19/09/2023,United States,Los Angeles,AMER,NAMER,State Farm Insurance Cos.,1082,Finance,Strategic,SaaS Connector Pack - Gold,10.86,3,0,5.1,2023-09,47,3.62,No Discount (0-0)
144,AMER-2023-106180,19/09/2023,United States,Los Angeles,AMER,NAMER,State Farm Insurance Cos.,1082,Finance,Strategic,Support,143.7,3,0,68.98,2023-09,48,47.9,No Discount (0-0)
145,EMEA-2023-155376,23/12/2023,Poland,Warsaw,EMEA,EU-WEST,Comcast,1022,Communications,SMB,OneView,839.43,3,0,218.25,2023-12,26,279.81,No Discount (0-0)
146,AMER-2021-110744,07/09/2021,United States,Newark,AMER,NAMER,AmerisourceBergen,1007,Healthcare,SMB,Marketing Suite - Gold,671.93,7,0,20.16,2021-09,3,95.99,No Discount (0-0)
147,AMER-2020-110072,22/10/2020,Mexico,Monterrey,AMER,LATAM,Toyota Motor,1087,Manufacturing,Enterprise,SaaS Connector Pack,93.89,4,0.2,12.91,2020-10,13.75,23.47,Low Discount (0.1-0.2)
148,EMEA-2022-114489,06/12/2022,Italy,Rome,EMEA,EU,Walmart,1096,Retail,Strategic,Site Analytics,384.45,11,0,103.8,2022-12,27,34.95,No Discount (0-0)
149,EMEA-2022-114489,06/12/2022,Italy,Rome,EMEA,EU,Walmart,1096,Retail,Strategic,Site Analytics,149.97,3,0,6,2022-12,4,49.99,No Discount (0-0)
150,EMEA-2022-114489,06/12/2022,Italy,Rome,EMEA,EU,Walmart,1096,Retail,Strategic,FinanceHub,1951.84,8,0,585.55,2022-12,30,243.98,No Discount (0-0)
151,EMEA-2022-114489,06/12/2022,Italy,Rome,EMEA,EU,Walmart,1096,Retail,Strategic,ContactMatcher,171.55,5,0,80.63,2022-12,47,34.31,No Discount (0-0)
152,AMER-2022-158834,14/03/2022,Chile,Puente Alto,AMER,LATAM,Johnson & Johnson,1055,Healthcare,Enterprise,OneView,157.92,5,0.2,17.77,2022-03,11.25,31.58,Low Discount (0.1-0.2)
153,AMER-2022-158834,14/03/2022,Chile,Puente Alto,AMER,LATAM,Johnson & Johnson,1055,Healthcare,Enterprise,Site Analytics,203.18,2,0.2,15.24,2022-03,7.5,101.59,Low Discount (0.1-0.2)
154,AMER-2021-124919,31/05/2021,United States,Chicago,AMER,NAMER,Engie,1062,Energy,Strategic,Support,58.38,7,0,26.27,2021-05,45,8.34,No Discount (0-0)
155,AMER-2021-124919,31/05/2021,United States,Chicago,AMER,NAMER,Engie,1062,Energy,Strategic,Support,105.52,4,0,48.54,2021-05,46,26.38,No Discount (0-0)
156,AMER-2021-124919,31/05/2021,United States,Chicago,AMER,NAMER,Engie,1062,Energy,Strategic,Marketing Suite - Gold,80.88,6,0,21.03,2021-05,26,13.48,No Discount (0-0)
157,AMER-2021-118948,28/05/2021,Canada,Toronto,AMER,NAMER,HonHai Precision Industry,1033,Tech,Enterprise,ChatBot Plugin,6.63,3,0,1.79,2021-05,27,2.21,No Discount (0-0)
158,AMER-2020-104269,01/03/2020,Canada,Toronto,AMER,NAMER,American Express,1005,Finance,SMB,FinanceHub,457.57,2,0.2,51.48,2020-03,11.25,228.78,Low Discount (0.1-0.2)
159,APJ-2022-114104,21/11/2022,Singapore,Singapore,APJ,APAC,Daimler,1052,Transportation,SMB,FinanceHub,14.62,2,0,6.87,2022-11,47,7.31,No Discount (0-0)
160,APJ-2022-114104,21/11/2022,Singapore,Singapore,APJ,APAC,Daimler,1052,Transportation,SMB,Site Analytics,944.93,7,0,236.23,2022-11,25,134.99,No Discount (0-0)
161,AMER-2022-162733,12/05/2022,United States,New York City,AMER,NAMER,J.P. Morgan Chase & Co.,1054,Finance,SMB,Support,5.98,1,0,2.69,2022-05,45,5.98,No Discount (0-0)
162,EMEA-2021-119697,28/12/2021,France,Paris,EMEA,EU-WEST,Kroger,1057,Retail,SMB,Data Smasher,54.38,2,0.2,1.36,2021-12,2.5,27.19,Low Discount (0.1-0.2)
163,APJ-2022-154508,17/11/2022,New Zealand,Wellington,APJ,ANZ,Mondelez International,1067,Consumer Products,SMB,SaaS Connector Pack - Gold,28.4,5,0,13.35,2022-11,47,5.68,No Discount (0-0)
164,AMER-2022-113817,08/11/2022,Canada,Toronto,AMER,NAMER,Volkswagen,1046,Manufacturing,SMB,ContactMatcher,27.68,2,0.2,9.69,2022-11,35,13.84,Low Discount (0.1-0.2)
165,APJ-2020-139892,08/09/2020,Japan,Osaka,APJ,JAPN,Nissan Motor,1098,Transportation,SMB,ChatBot Plugin,9.94,3,0.2,2.73,2020-09,27.5,3.31,Low Discount (0.1-0.2)
166,APJ-2020-139892,08/09/2020,Japan,Osaka,APJ,JAPN,Nissan Motor,1098,Transportation,SMB,Big Ol Database,8159.95,8,0.4,-1359.99,2020-09,-16.67,1019.99,Moderate Discount (0.3-0.4)
167,APJ-2020-139892,08/09/2020,Japan,Osaka,APJ,JAPN,Nissan Motor,1098,Transportation,SMB,Marketing Suite - Gold,275.93,3,0.2,-58.63,2020-09,-21.25,91.98,Low Discount (0.1-0.2)
168,APJ-2020-139892,08/09/2020,Japan,Osaka,APJ,JAPN,Nissan Motor,1098,Transportation,SMB,FinanceHub,1740.06,9,0.3,-24.86,2020-09,-1.43,193.34,Moderately Low Discount (0.2-0.3)
169,APJ-2020-139892,08/09/2020,Japan,Osaka,APJ,JAPN,Nissan Motor,1098,Transportation,SMB,ChatBot Plugin,32.06,6,0.2,6.81,2020-09,21.25,5.34,Low Discount (0.1-0.2)
170,APJ-2020-139892,08/09/2020,Japan,Osaka,APJ,JAPN,Nissan Motor,1098,Transportation,SMB,OneView,177.98,5,0.8,-453.85,2020-09,-255,35.6,Extremely High Discount (0.7-0.8)
171,APJ-2020-139892,08/09/2020,Japan,Osaka,APJ,JAPN,Nissan Motor,1098,Transportation,SMB,Site Analytics,143.98,3,0.2,9,2020-09,6.25,47.99,Low Discount (0.1-0.2)
172,AMER-2020-118962,05/08/2020,United States,New York City,AMER,NAMER,Chevron,1017,Energy,SMB,Support,20.94,3,0,9.84,2020-08,47,6.98,No Discount (0-0)
173,AMER-2020-118962,05/08/2020,United States,New York City,AMER,NAMER,Chevron,1017,Energy,SMB,Support,110.96,2,0,53.26,2020-08,48,55.48,No Discount (0-0)
174,AMER-2020-118962,05/08/2020,United States,New York City,AMER,NAMER,Chevron,1017,Energy,SMB,FinanceHub,340.14,7,0.2,21.26,2020-08,6.25,48.59,Low Discount (0.1-0.2)
175,APJ-2020-100853,14/09/2020,Australia,Sydney,APJ,ANZ,Royal Dutch Shell,1031,Energy,Strategic,OneView,52.45,2,0.8,-131.12,2020-09,-250,26.22,Extremely High Discount (0.7-0.8)
176,APJ-2020-100853,14/09/2020,Australia,Sydney,APJ,ANZ,Royal Dutch Shell,1031,Energy,Strategic,FinanceHub,20.16,4,0.2,6.55,2020-09,32.5,5.04,Low Discount (0.1-0.2)
177,APJ-2023-152366,22/04/2023,Japan,Tokyo,APJ,JAPN,Wells Fargo,1099,Finance,SMB,OneView,97.26,4,0.8,-243.16,2023-04,-250,24.32,Extremely High Discount (0.7-0.8)
178,AMER-2021-101511,21/11/2021,Mexico,Monterrey,AMER,LATAM,Oracle,1072,Tech,SMB,FinanceHub,396.8,7,0.3,-11.34,2021-11,-2.86,56.69,Moderately Low Discount (0.2-0.3)
179,AMER-2021-101511,21/11/2021,Mexico,Monterrey,AMER,LATAM,Oracle,1072,Tech,SMB,Support,15.88,5,0.2,-3.77,2021-11,-23.75,3.18,Low Discount (0.1-0.2)
180,EMEA-2021-137225,15/12/2021,United Kingdom,London,EMEA,UKIR,Microsoft,1066,Tech,Enterprise,ChatBot Plugin,3.28,1,0,1.41,2021-12,43,3.28,No Discount (0-0)
181,APJ-2020-166191,05/12/2020,Australia,Melbourne,APJ,ANZ,Merck,1064,Healthcare,Strategic,Marketing Suite - Gold,24.82,2,0.2,1.86,2020-12,7.5,12.41,Low Discount (0.1-0.2)
182,APJ-2020-166191,05/12/2020,Australia,Melbourne,APJ,ANZ,Merck,1064,Healthcare,Strategic,Data Smasher,408.74,7,0.2,76.64,2020-12,18.75,58.39,Low Discount (0.1-0.2)
183,EMEA-2020-158274,19/11/2020,Czech Republic,Prague,EMEA,EU-EAST,Merck,1064,Healthcare,Enterprise,Site Analytics,503.96,4,0,131.03,2020-11,26,125.99,No Discount (0-0)
184,EMEA-2020-158274,19/11/2020,Czech Republic,Prague,EMEA,EU-EAST,Merck,1064,Healthcare,Enterprise,Site Analytics,149.95,5,0,41.99,2020-11,28,29.99,No Discount (0-0)
185,EMEA-2020-158274,19/11/2020,Czech Republic,Prague,EMEA,EU-EAST,Merck,1064,Healthcare,Enterprise,Data Smasher,29,2,0,7.25,2020-11,25,14.5,No Discount (0-0)
186,EMEA-2022-105018,29/11/2022,Saudi Arabia,Riyadh,EMEA,MEA,J.P. Morgan Chase & Co.,1054,Finance,SMB,ContactMatcher,7.16,2,0,3.44,2022-11,48,3.58,No Discount (0-0)
187,AMER-2020-123260,26/08/2020,United States,Raleigh,AMER,NAMER,AT&T,1010,Communications,Enterprise,Data Smasher,176.8,8,0,22.98,2020-08,13,22.1,No Discount (0-0)
188,APJ-2022-157000,17/07/2022,Japan,Tokyo,APJ,JAPN,Carrefour,1048,Retail,Strategic,Marketing Suite - Gold,37.22,3,0.2,3.72,2022-07,10,12.41,Low Discount (0.1-0.2)
189,APJ-2022-157000,17/07/2022,Japan,Saitama,APJ,JAPN,Carrefour,1048,Retail,Strategic,Support,20.02,3,0.2,6.25,2022-07,31.25,6.67,Low Discount (0.1-0.2)
190,EMEA-2021-102281,12/10/2021,United Kingdom,London,EMEA,UKIR,HonHai Precision Industry,1033,Tech,Enterprise,Marketing Suite,899.14,4,0.2,112.39,2021-10,12.5,224.78,Low Discount (0.1-0.2)
191,EMEA-2021-102281,12/10/2021,United Kingdom,London,EMEA,UKIR,HonHai Precision Industry,1033,Tech,Enterprise,Site Analytics,71.76,6,0,20.09,2021-10,28,11.96,No Discount (0-0)
192,EMEA-2021-102281,12/10/2021,United Kingdom,London,EMEA,UKIR,HonHai Precision Industry,1033,Tech,Enterprise,Support,51.84,8,0,24.88,2021-10,48,6.48,No Discount (0-0)
193,EMEA-2021-102281,12/10/2021,United Kingdom,London,EMEA,UKIR,HonHai Precision Industry,1033,Tech,Enterprise,Marketing Suite,626.35,3,0.2,46.98,2021-10,7.5,208.78,Low Discount (0.1-0.2)
194,EMEA-2021-102281,12/10/2021,United Kingdom,London,EMEA,UKIR,HonHai Precision Industry,1033,Tech,Enterprise,ChatBot Plugin,19.9,5,0,6.57,2021-10,33,3.98,No Discount (0-0)
195,AMER-2021-131457,31/10/2021,United States,Providence,AMER,NAMER,Allstate,1003,Finance,Strategic,SaaS Connector Pack - Gold,14.28,7,0,6.71,2021-10,47,2.04,No Discount (0-0)
196,AMER-2020-140004,21/03/2020,Mexico,Mexico City,AMER,LATAM,Tyson Foods,1088,Consumer Products,SMB,ChatBot Plugin,7.41,2,0.2,1.2,2020-03,16.25,3.7,Low Discount (0.1-0.2)
197,AMER-2020-140004,21/03/2020,Mexico,Mexico City,AMER,LATAM,Tyson Foods,1088,Consumer Products,SMB,ChatBot Plugin,6.05,3,0.2,1.59,2020-03,26.25,2.02,Low Discount (0.1-0.2)
198,AMER-2023-107720,07/11/2023,Argentina,Córdoba,AMER,LATAM,BMW,1039,Manufacturing,Enterprise,Marketing Suite - Gold,46.26,3,0,12.03,2023-11,26,15.42,No Discount (0-0)
199,EMEA-2023-124303,07/07/2023,France,Paris,EMEA,EU-WEST,Humana,1049,Healthcare,Strategic,ContactMatcher,2.95,2,0.7,-2.26,2023-07,-76.67,1.47,Very High Discount (0.6-0.7)
200,EMEA-2023-124303,07/07/2023,France,Paris,EMEA,EU-WEST,Humana,1049,Healthcare,Strategic,Support,16.06,3,0.2,5.82,2023-07,36.25,5.35,Low Discount (0.1-0.2)
201,AMER-2023-105074,25/06/2023,Mexico,Guadalajara,AMER,LATAM,Gazprom,1027,Energy,SMB,Support,21.74,3,0.2,6.79,2023-06,31.25,7.25,Low Discount (0.1-0.2)
202,EMEA-2020-133690,03/08/2020,Russia,Moscow,EMEA,EU-EAST,Johnson & Johnson,1055,Healthcare,SMB,ContactMatcher,218.75,2,0.5,-161.88,2020-08,-74,109.38,Moderately High Discount (0.4-0.5)
203,EMEA-2020-133690,03/08/2020,Russia,Moscow,EMEA,EU-EAST,Johnson & Johnson,1055,Healthcare,SMB,OneView,2.6,1,0.2,0.29,2020-08,11.25,2.6,Low Discount (0.1-0.2)
204,APJ-2023-116701,18/12/2023,Japan,Aichi,APJ,JAPN,Sprint Nextel,1081,Communications,SMB,OneView,66.28,2,0.8,-178.97,2023-12,-270,33.14,Extremely High Discount (0.7-0.8)
205,EMEA-2023-126382,04/06/2023,South Africa,Cape Town,EMEA,MEA,Samsung Electronics,1015,Tech,Strategic,SaaS Connector Pack,35.17,7,0.2,9.67,2023-06,27.5,5.02,Low Discount (0.1-0.2)
206,AMER-2023-108329,10/12/2023,United States,Oklahoma City,AMER,NAMER,Johnson & Johnson,1055,Healthcare,SMB,Site Analytics,444.77,4,0.2,44.48,2023-12,10,111.19,Low Discount (0.1-0.2)
207,AMER-2023-135860,02/12/2023,Brazil,Rio de Janeiro,AMER,LATAM,Morgan Stanley,1068,Finance,SMB,Marketing Suite - Gold,83.92,4,0,5.87,2023-12,7,20.98,No Discount (0-0)
208,AMER-2023-135860,02/12/2023,Brazil,Rio de Janeiro,AMER,LATAM,Morgan Stanley,1068,Finance,SMB,Site Analytics,131.98,2,0,35.63,2023-12,27,65.99,No Discount (0-0)
209,AMER-2023-135860,02/12/2023,Brazil,Rio de Janeiro,AMER,LATAM,Morgan Stanley,1068,Finance,SMB,ContactMatcher,15.92,4,0,7.48,2023-12,47,3.98,No Discount (0-0)
210,AMER-2023-135860,02/12/2023,Brazil,Rio de Janeiro,AMER,LATAM,Morgan Stanley,1068,Finance,SMB,Storage,52.29,9,0,16.21,2023-12,31,5.81,No Discount (0-0)
211,AMER-2023-135860,02/12/2023,Brazil,Rio de Janeiro,AMER,LATAM,Morgan Stanley,1068,Finance,SMB,Marketing Suite - Gold,91.99,1,0,3.68,2023-12,4,91.99,No Discount (0-0)
212,APJ-2021-101007,09/02/2021,Japan,Aichi,APJ,JAPN,Toyota Motor,1087,Manufacturing,Strategic,Data Smasher,20.8,2,0.2,6.5,2021-02,31.25,10.4,Low Discount (0.1-0.2)
213,AMER-2021-146262,02/01/2021,Mexico,Mexico City,AMER,LATAM,Tyson Foods,1088,Consumer Products,Strategic,FinanceHub,23.68,2,0.2,8.88,2021-01,37.5,11.84,Low Discount (0.1-0.2)
214,AMER-2021-146262,02/01/2021,Mexico,Mexico City,AMER,LATAM,Tyson Foods,1088,Consumer Products,Strategic,Marketing Suite,452.45,5,0.5,-244.32,2021-01,-54,90.49,Moderately High Discount (0.4-0.5)
215,AMER-2021-146262,02/01/2021,Mexico,Mexico City,AMER,LATAM,Tyson Foods,1088,Consumer Products,Strategic,Site Analytics,62.98,3,0.4,-14.7,2021-01,-23.33,20.99,Moderate Discount (0.3-0.4)
216,AMER-2021-146262,02/01/2021,Mexico,Mexico City,AMER,LATAM,Tyson Foods,1088,Consumer Products,Strategic,Big Ol Database,1188,9,0.7,-950.4,2021-01,-80,132,Very High Discount (0.6-0.7)
217,AMER-2021-146262,02/01/2021,Mexico,Mexico City,AMER,LATAM,Tyson Foods,1088,Consumer Products,Strategic,Data Smasher,89.58,2,0.2,4.48,2021-01,5,44.79,Low Discount (0.1-0.2)
218,AMER-2022-130162,29/10/2022,United States,New York City,AMER,NAMER,Allianz,1080,Finance,SMB,Marketing Suite - Gold,93.06,6,0,26.06,2022-10,28,15.51,No Discount (0-0)
219,AMER-2022-130162,29/10/2022,United States,New York City,AMER,NAMER,Allianz,1080,Finance,SMB,Site Analytics,302.38,3,0.2,22.68,2022-10,7.5,100.79,Low Discount (0.1-0.2)
220,AMER-2021-169397,24/12/2021,Mexico,Puerto Vallarta,AMER,LATAM,Gazprom,1027,Energy,SMB,Storage,5.58,2,0.2,1.81,2021-12,32.5,2.79,Low Discount (0.1-0.2)
221,AMER-2021-169397,24/12/2021,Mexico,Puerto Vallarta,AMER,LATAM,Gazprom,1027,Energy,SMB,Support,22.7,6,0.2,8.23,2021-12,36.25,3.78,Low Discount (0.1-0.2)
222,AMER-2021-169397,24/12/2021,Mexico,Puerto Vallarta,AMER,LATAM,Gazprom,1027,Energy,SMB,ContactMatcher,19.78,4,0.7,-13.84,2021-12,-70,4.94,Very High Discount (0.6-0.7)
223,AMER-2021-169397,24/12/2021,Mexico,Puerto Vallarta,AMER,LATAM,Gazprom,1027,Energy,SMB,SaaS Connector Pack,72.7,4,0.2,19.08,2021-12,26.25,18.18,Low Discount (0.1-0.2)
224,AMER-2021-169397,24/12/2021,Mexico,Puerto Vallarta,AMER,LATAM,Gazprom,1027,Energy,SMB,Big Ol Database,479.99,4,0.7,-383.99,2021-12,-80,120,Very High Discount (0.6-0.7)
225,AMER-2021-169397,24/12/2021,Mexico,Puerto Vallarta,AMER,LATAM,Gazprom,1027,Energy,SMB,ChatBot Plugin,27.17,2,0.2,2.72,2021-12,10,13.58,Low Discount (0.1-0.2)
226,AMER-2021-163055,09/08/2021,Brazil,São Paulo,AMER,LATAM,Wells Fargo,1099,Finance,Strategic,ChatBot Plugin,2.2,1,0,0.97,2021-08,44,2.2,No Discount (0-0)
227,AMER-2021-163055,09/08/2021,Brazil,São Paulo,AMER,LATAM,Wells Fargo,1099,Finance,Strategic,ContactMatcher,622.45,5,0,136.94,2021-08,22,124.49,No Discount (0-0)
228,AMER-2021-163055,09/08/2021,Brazil,São Paulo,AMER,LATAM,Wells Fargo,1099,Finance,Strategic,Marketing Suite - Gold,21.98,1,0,0.22,2021-08,1,21.98,No Discount (0-0)
229,EMEA-2021-145436,28/02/2021,South Africa,Johannesburg,EMEA,MEA,United Parcel Service,1090,Transportation,SMB,FinanceHub,161.57,2,0.2,-28.27,2021-02,-17.5,80.78,Low Discount (0.1-0.2)
230,EMEA-2021-145436,28/02/2021,South Africa,Johannesburg,EMEA,MEA,United Parcel Service,1090,Transportation,SMB,FinanceHub,389.7,8,0.2,43.84,2021-02,11.25,48.71,Low Discount (0.1-0.2)
231,EMEA-2020-156216,13/09/2020,Sweden,Stockholm,EMEA,NOR,Carrefour,1048,Retail,Strategic,ContactMatcher,18.65,7,0.7,-12.43,2020-09,-66.67,2.66,Very High Discount (0.6-0.7)
232,EMEA-2023-100930,08/04/2023,Germany,Cologne,EMEA,EU-WEST,Royal Dutch Shell,1031,Energy,Enterprise,ContactMatcher,233.86,2,0.45,-102.05,2023-04,-43.64,116.93,Moderately High Discount (0.4-0.5)
233,EMEA-2023-100930,08/04/2023,Germany,Cologne,EMEA,EU-WEST,Royal Dutch Shell,1031,Energy,Enterprise,ContactMatcher,620.61,3,0.45,-248.25,2023-04,-40,206.87,Moderately High Discount (0.4-0.5)
234,EMEA-2023-100930,08/04/2023,Germany,Cologne,EMEA,EU-WEST,Royal Dutch Shell,1031,Energy,Enterprise,ContactMatcher,5.33,2,0.7,-3.55,2023-04,-66.67,2.66,Very High Discount (0.6-0.7)
235,EMEA-2023-100930,08/04/2023,Germany,Cologne,EMEA,EU-WEST,Royal Dutch Shell,1031,Energy,Enterprise,SaaS Connector Pack,258.07,3,0.2,0,2023-04,0,86.02,Low Discount (0.1-0.2)
236,EMEA-2023-100930,08/04/2023,Germany,Cologne,EMEA,EU-WEST,Royal Dutch Shell,1031,Energy,Enterprise,Data Smasher,617.98,3,0.2,-7.72,2023-04,-1.25,205.99,Low Discount (0.1-0.2)
237,AMER-2023-160514,13/11/2023,United States,Rochester,AMER,NAMER,Merck,1064,Healthcare,Strategic,Support,10.56,2,0,4.75,2023-11,45,5.28,No Discount (0-0)
238,APJ-2022-157749,05/06/2022,Australia,Sydney,APJ,ANZ,Target,1085,Retail,SMB,Support,25.92,5,0.2,9.4,2022-06,36.25,5.18,Low Discount (0.1-0.2)
239,APJ-2022-157749,05/06/2022,Australia,Sydney,APJ,ANZ,Target,1085,Retail,SMB,SaaS Connector Pack,419.68,5,0.6,-356.73,2022-06,-85,83.94,High Discount (0.5-0.6)
240,APJ-2022-157749,05/06/2022,Australia,Sydney,APJ,ANZ,Target,1085,Retail,SMB,SaaS Connector Pack,11.69,3,0.6,-4.68,2022-06,-40,3.9,High Discount (0.5-0.6)
241,APJ-2022-157749,05/06/2022,Australia,Sydney,APJ,ANZ,Target,1085,Retail,SMB,Site Analytics,31.98,2,0.2,11.19,2022-06,35,15.99,Low Discount (0.1-0.2)
242,APJ-2022-157749,05/06/2022,Australia,Sydney,APJ,ANZ,Target,1085,Retail,SMB,ContactMatcher,177.22,5,0.5,-120.51,2022-06,-68,35.44,Moderately High Discount (0.4-0.5)
243,APJ-2022-157749,05/06/2022,Australia,Sydney,APJ,ANZ,Target,1085,Retail,SMB,SaaS Connector Pack,4.04,3,0.6,-2.83,2022-06,-70,1.35,High Discount (0.5-0.6)
244,APJ-2022-157749,05/06/2022,Australia,Sydney,APJ,ANZ,Target,1085,Retail,SMB,ChatBot Plugin,7.41,2,0.2,1.2,2022-06,16.25,3.7,Low Discount (0.1-0.2)
245,EMEA-2020-131926,01/06/2020,Luxembourg,Luxembourg,EMEA,EU-WEST,Airbus,1030,Manufacturing,Enterprise,FinanceHub,2001.86,7,0,580.54,2020-06,29,285.98,No Discount (0-0)
246,EMEA-2020-131926,01/06/2020,Luxembourg,Luxembourg,EMEA,EU-WEST,Airbus,1030,Manufacturing,Enterprise,Marketing Suite - Gold,166.72,2,0,41.68,2020-06,25,83.36,No Discount (0-0)
247,EMEA-2020-131926,01/06/2020,Luxembourg,Luxembourg,EMEA,EU-WEST,Airbus,1030,Manufacturing,Enterprise,Support,47.88,6,0,23.94,2020-06,50,7.98,No Discount (0-0)
248,EMEA-2020-131926,01/06/2020,Luxembourg,Luxembourg,EMEA,EU-WEST,Airbus,1030,Manufacturing,Enterprise,OneView,1503.25,5,0,496.07,2020-06,33,300.65,No Discount (0-0)
249,EMEA-2020-131926,01/06/2020,Luxembourg,Luxembourg,EMEA,EU-WEST,Airbus,1030,Manufacturing,Enterprise,Support,25.92,4,0,12.44,2020-06,48,6.48,No Discount (0-0)
250,AMER-2022-154739,11/12/2022,United States,Los Angeles,AMER,NAMER,Cigna,1038,Healthcare,SMB,FinanceHub,321.57,2,0.2,28.14,2022-12,8.75,160.78,Low Discount (0.1-0.2)
251,AMER-2022-145625,12/09/2022,United States,Seattle,AMER,NAMER,Home Depot,1047,Retail,SMB,Support,7.61,1,0,3.58,2022-09,47,7.61,No Discount (0-0)
252,AMER-2022-145625,12/09/2022,United States,Seattle,AMER,NAMER,Home Depot,1047,Retail,SMB,Data Smasher,3347.37,13,0,636,2022-09,19,257.49,No Discount (0-0)
253,EMEA-2022-146941,11/12/2022,United Kingdom,London,EMEA,UKIR,Goldman Sachs Group,1042,Finance,SMB,Marketing Suite - Gold,80.58,6,0,22.56,2022-12,28,13.43,No Discount (0-0)
254,EMEA-2022-146941,11/12/2022,United Kingdom,London,EMEA,UKIR,Goldman Sachs Group,1042,Finance,SMB,SaaS Connector Pack - Gold,361.92,4,0,162.86,2022-12,45,90.48,No Discount (0-0)
255,APJ-2021-159982,28/11/2021,Australia,Sydney,APJ,ANZ,AmerisourceBergen,1007,Healthcare,Strategic,SaaS Connector Pack,12.13,9,0.6,-8.49,2021-11,-70,1.35,High Discount (0.5-0.6)
256,APJ-2021-159982,28/11/2021,Australia,Sydney,APJ,ANZ,AmerisourceBergen,1007,Healthcare,Strategic,Marketing Suite - Gold,82.37,2,0.2,-19.56,2021-11,-23.75,41.18,Low Discount (0.1-0.2)
257,APJ-2021-159982,28/11/2021,Australia,Sydney,APJ,ANZ,AmerisourceBergen,1007,Healthcare,Strategic,Marketing Suite - Gold,53.92,5,0.2,4.04,2021-11,7.5,10.78,Low Discount (0.1-0.2)
258,APJ-2021-159982,28/11/2021,Australia,Sydney,APJ,ANZ,AmerisourceBergen,1007,Healthcare,Strategic,Site Analytics,647.9,6,0.2,56.69,2021-11,8.75,107.98,Low Discount (0.1-0.2)
259,EMEA-2023-163139,02/12/2023,United Kingdom,London,EMEA,UKIR,Goldman Sachs Group,1042,Finance,SMB,Data Smasher,20.37,3,0,6.93,2023-12,34,6.79,No Discount (0-0)
260,EMEA-2023-163139,02/12/2023,United Kingdom,London,EMEA,UKIR,Goldman Sachs Group,1042,Finance,SMB,Marketing Suite - Gold,221.55,3,0,6.65,2023-12,3,73.85,No Discount (0-0)
261,EMEA-2023-163139,02/12/2023,United Kingdom,London,EMEA,UKIR,Goldman Sachs Group,1042,Finance,SMB,ContactMatcher,17.52,5,0.2,6.13,2023-12,35,3.5,Low Discount (0.1-0.2)
262,APJ-2023-155299,09/06/2023,Japan,Tokyo,APJ,JAPN,Pemex,1058,Energy,Strategic,OneView,1.62,2,0.8,-4.47,2023-06,-275,0.81,Extremely High Discount (0.7-0.8)
263,APJ-2020-106992,19/09/2020,Japan,Tokyo,APJ,JAPN,HonHai Precision Industry,1033,Tech,Strategic,Big Ol Database,3059.98,3,0.4,-510,2020-09,-16.67,1019.99,Moderate Discount (0.3-0.4)
264,APJ-2020-106992,19/09/2020,Japan,Tokyo,APJ,JAPN,HonHai Precision Industry,1033,Tech,Strategic,Big Ol Database,2519.96,7,0.4,-252,2020-09,-10,359.99,Moderate Discount (0.3-0.4)
265,APJ-2022-125318,07/06/2022,Australia,Sydney,APJ,ANZ,Lowes,1060,Retail,SMB,Site Analytics,328.22,4,0.2,28.72,2022-06,8.75,82.06,Low Discount (0.1-0.2)
266,AMER-2021-155040,10/11/2021,United States,Detroit,AMER,NAMER,Ford Motor,1009,Manufacturing,SMB,Data Smasher,79.9,2,0,35.16,2021-11,44,39.95,No Discount (0-0)
